PWY-7237	PWY-I9
PANTOSYN-PWY	PWY-7197
PWY-6124	PWY-6897
PWY-6151	PWY0-1297
ARO-PWY	PWY-7242
ANAGLYCOLYSIS-PWY	PWY-6936
PWY-5695	PWY-6386
PWY-5973	PWY-6700
PWY-3841	PWY-5989
P461-PWY	PWY-6277
FASYN-ELONG-PWY	PWY-6386
HISTSYN-PWY	PWY-7953
PWY-6703	PWY0-1297
PWY-2942	PWY0-1297
PWY-5103	PWY-7197
PWY-7791	PWY66-429
PWY-6123	RIBOSYN2-PWY
GLUTORN-PWY	PWY-6823
PWY-5030	PWY-6385
PWY-5121	PYRIDNUCSYN-PWY
GLYCOGENSYNTH-PWY	PWY-7238
PWY-6387	PWY-7234
PWY-5097	PWY-6123
ARO-PWY	PWY-6936
PWY-6519	PWY-7228
BIOTIN-BIOSYNTHESIS-PWY	PWY-2942
PWY-6147	PWY-7220
PWY-5989	PWY66-429
PWY-6936	PWY-7977
UNINTEGRATED	PWY-7222
PWY-6163	PWY-7790
PWY-6385	VALSYN-PWY
ANAGLYCOLYSIS-PWY	PWY-6731
PWY-5941	PWY-6703
ARGSYN-PWY	CALVIN-PWY
PWY-7851	PYRIDNUCSYN-PWY
HSERMETANA-PWY	PWY-7237
PWY-7790	PWY0-862
COMPLETE-ARO-PWY	PWY-6700
PWY-6122	PWY-7851
PWY-6151	PWY-7238
BIOTIN-BIOSYNTHESIS-PWY	PANTO-PWY
PWY-6700	PWY-7228
PWY-5667	PWY-6519
COBALSYN-PWY	PWY-6527
COBALSYN-PWY	NONOXIPENT-PWY
NONMEVIPP-PWY	UDPNAGSYN-PWY
PWY-6902	PWY0-1586
PWY-3841	PWY-7229
NONOXIPENT-PWY	PWY-7790
PWY-7199	PWY0-1319
HISTSYN-PWY	PYRIDNUCSYN-PWY
ARO-PWY	PWY-7222
PWY-5659	PWY-6703
COA-PWY-1	DTDPRHAMSYN-PWY
PWY-6387	PWY0-862
UNINTEGRATED	PWY-6630
BIOTIN-BIOSYNTHESIS-PWY	RHAMCAT-PWY
PWY-7199	PWY-7234
ASPASN-PWY	PWY-7791
BIOTIN-BIOSYNTHESIS-PWY	PWY-6126
NONOXIPENT-PWY	PWY-5686
PWY-6121	PWY-7977
METH-ACETATE-PWY	PWY-7790
PANTOSYN-PWY	PWY-5103
PWY-6123	PWY-7229
PWY-7790	PWY-7791
PWY-1042	PWY-5667
ARGSYN-PWY	PWY-5695
PWY-5188	PWY0-1319
METH-ACETATE-PWY	PWY-5686
PWY-5667	PWY-6700
COBALSYN-PWY	PWY-6608
PWY-6121	PWY-6608
PWY-6163	PWY-7237
PEPTIDOGLYCANSYN-PWY	PWY-7234
GLUTORN-PWY	PWY-5100
PWY-6386	PWY-6936
PWY-6902	SER-GLYSYN-PWY
UNINTEGRATED	PWY-6163
PWY-6387	PWY-7791
ARO-PWY	PWY-6630
PWY-6317	PWY-724
NONOXIPENT-PWY	PWY0-1241
PEPTIDOGLYCANSYN-PWY	PWY-6151
PWY-5121	PWY-5989
ANAGLYCOLYSIS-PWY	PWY-6163
PWY-6123	PWY-6507
PWY-5188	PWY-6151
PWY-3841	UDPNAGSYN-PWY
PWY-6124	PWY-6527
PWY-6124	PWY-6387
PWY-7199	PWY0-862
PWY-7234	PWY-7790
UNINTEGRATED	PWY-6122
PWY-6121	TRNA-CHARGING-PWY
UNINTEGRATED	PWY-7560
PWY-1042	PWY-6823
BIOTIN-BIOSYNTHESIS-PWY	PEPTIDOGLYCANSYN-PWY
PWY-6151	PWY-6902
COA-PWY-1	PWY-6123
PANTOSYN-PWY	PWY-6936
PWY-5667	PWY-6386
DTDPRHAMSYN-PWY	PWY-7790
PWY-5130	PWY-6609
COA-PWY-1	ILEUSYN-PWY
P41-PWY	PWY-7790
PWY-6277	PWY-6703
COBALSYN-PWY	PWY0-1296
PWY-6121	PWY0-1296
ANAGLYCOLYSIS-PWY	PWY-6122
ANAGLYCOLYSIS-PWY	PWY-7560
GLYCOGENSYNTH-PWY	PWY-7199
PWY-6902	PWY-7664
ARO-PWY	PWY-6270
PWY-6277	PYRIDOXSYN-PWY
PWY-6317	RHAMCAT-PWY
PWY-2942	PWY-6902
DTDPRHAMSYN-PWY	PWY-5686
METH-ACETATE-PWY	PWY-7237
PWY-6270	PWY-6277
PWY-5103	PWY-6936
PWY-6386	PWY-7222
P41-PWY	PWY-5686
PWY-7220	PWY66-429
PWY-6609	PWY66-429
PEPTIDOGLYCANSYN-PWY	PWY0-862
NONOXIPENT-PWY	PWY-6386
HISTSYN-PWY	PWY-5989
ARO-PWY	PWY-6122
PWY-7790	PWY0-1586
ARO-PWY	PWY-7560
PWY-7221	PWY-7357
PWY-7953	PYRIDNUCSYN-PWY
METH-ACETATE-PWY	PWY-6386
PWY-6151	PWY-7199
PANTOSYN-PWY	PWY-7222
PWY-5097	PWY-7221
PWY-5121	PWY-7229
PWY-7208	PWY-724
NONMEVIPP-PWY	PWY-5695
PWY-5989	PWY-6609
PWY-2942	PWY-7199
PWY-6387	PWY0-1586
GALACTUROCAT-PWY	PWY-7357
PWY-5103	PWY-7222
COBALSYN-PWY	PWY-6317
ILEUSYN-PWY	PWY-7977
UNINTEGRATED	HSERMETANA-PWY
DTDPRHAMSYN-PWY	PWY-7237
PWY-5695	PWY-7851
PWY-7357	THRESYN-PWY
HISDEG-PWY	PWY-2942
ANAGLYCOLYSIS-PWY	HSERMETANA-PWY
PWY-1042	PWY-5100
PANTOSYN-PWY	PWY-6630
PWY-6277	PWY-6897
PWY-7111	PWY0-1297
HISDEG-PWY	PWY-724
HISTSYN-PWY	PWY-7229
P41-PWY	PWY-6386
ARGSYNBSUB-PWY	PWY-7977
PWY-5686	THRESYN-PWY
ASPASN-PWY	COA-PWY
HSERMETANA-PWY	PANTO-PWY
HISDEG-PWY	PANTO-PWY
PWY-5103	PWY-6630
PWY-6385	PWY0-1319
PWY-5100	TRNA-CHARGING-PWY
COA-PWY	NONMEVIPP-PWY
PWY-6122	PWY-6277
PWY-7199	PWY0-1586
PWY-5097	VALSYN-PWY
ARGSYNBSUB-PWY	PWY-6608
ILEUSYN-PWY	TRNA-CHARGING-PWY
PWY-6386	PWY-7560
PANTOSYN-PWY	PWY-6163
PWY-3841	PWY-5695
PWY-5130	PWY-7953
PWY-5941	PWY-6527
HSERMETANA-PWY	RHAMCAT-PWY
PWY-6385	PWY-7234
PWY-6609	THISYNARA-PWY
PWY-5100	PWY0-1296
ARGSYN-PWY	SER-GLYSYN-PWY
PWY-5097	RIBOSYN2-PWY
PWY-5695	PWY-7977
PWY-6936	PWY66-429
PWY-7953	VALSYN-PWY
HISDEG-PWY	RHAMCAT-PWY
FASYN-ELONG-PWY	PWY-7977
PWY-6731	PWY-7221
HISDEG-PWY	PWY-6126
ILEUSYN-PWY	PWY-1042
PWY-7953	RIBOSYN2-PWY
CALVIN-PWY	SER-GLYSYN-PWY
PWY-7851	UDPNAGSYN-PWY
PWY-5103	PWY-6163
GALACTUROCAT-PWY	PWY-7237
PANTOSYN-PWY	PWY-6122
PEPTIDOGLYCANSYN-PWY	PWY0-1586
PWY-5103	PWY-6270
PWY-6122	PWY-7663
PANTOSYN-PWY	PWY-7560
ARGSYNBSUB-PWY	TRNA-CHARGING-PWY
PWY-6125	PWY-6147
PWY-7222	PWY-7238
NONOXIPENT-PWY	PWY-3841
PWY-7111	PWY-7238
BRANCHED-CHAIN-AA-SYN-PWY	PWY-8178
ARGSYN-PWY	PWY-7111
ARGSYNBSUB-PWY	PWY0-1296
COA-PWY-1	PWY-7221
PWY-5659	PWY-6387
PEPTIDOGLYCANSYN-PWY	PWY-5121
GLYCOGENSYNTH-PWY	PWY-6700
PWY-724	PWY-7790
ARGSYNBSUB-PWY	PWY-1042
PWY-7199	SER-GLYSYN-PWY
COA-PWY-1	PWY-2942
PWY-5103	PWY-6122
PWY-5103	PWY-7560
PWY-7791	PWY-7953
PWY-2942	PWY-6519
METH-ACETATE-PWY	PWY-3841
PWY66-429	SER-GLYSYN-PWY
PWY-5695	TRNA-CHARGING-PWY
PWY-7560	VALSYN-PWY
PWY-6385	PWY0-862
PWY-6121	PWY66-429
GLUTORN-PWY	PWY-6385
PWY-6151	PWY-7228
PWY-6270	PWY-7197
FASYN-ELONG-PWY	TRNA-CHARGING-PWY
PWY-5973	PWY-6608
PWY-5130	PYRIDNUCSYN-PWY
PWY-5989	PWY-7953
HISDEG-PWY	PEPTIDOGLYCANSYN-PWY
NONMEVIPP-PWY	PWY-6147
COMPLETE-ARO-PWY	PWY-6527
COA-PWY-1	PWY-6121
COMPLETE-ARO-PWY	NONOXIPENT-PWY
PWY-6151	PWY-6700
PWY-7238	PWY-7977
FASYN-ELONG-PWY	PWY-1042
ARGSYN-PWY	PWY-7208
PWY-5097	PWY-7229
PWY-6163	PWY-7851
PWY-6703	PWY0-1241
PWY-7199	PWY-7664
PWY-2942	PWY-6700
COA-PWY-1	PWY-6126
ILEUSYN-PWY	PWY-6277
PWY-724	PWY0-1241
PEPTIDOGLYCANSYN-PWY	PWY-6125
PWY-6147	PWY-7790
ASPASN-PWY	BRANCHED-CHAIN-AA-SYN-PWY
BRANCHED-CHAIN-AA-SYN-PWY	PWY-5941
DTDPRHAMSYN-PWY	PWY-3841
1CMET2-PWY	NONMEVIPP-PWY
COA-PWY-1	VALSYN-PWY
PWY-6277	PWY-6387
COMPLETE-ARO-PWY	PWY-6608
NONOXIPENT-PWY	PWY-7851
PWY-7197	THISYNARA-PWY
PWY-6147	PWY-6519
PWY-5097	PWY-6507
PWY-7222	THRESYN-PWY
PWY-5989	PYRIDNUCSYN-PWY
PWY-7238	TRNA-CHARGING-PWY
PWY-5121	PWY-5695
COA-PWY	DTDPRHAMSYN-PWY
ILEUSYN-PWY	PWY-7663
PWY-2942	PWY-6386
PWY-5030	PWY-724
METH-ACETATE-PWY	PWY-7851
PWY-6121	PWY-7197
PWY-3841	PWY-6147
UNINTEGRATED	THRESYN-PWY
PWY-7238	PWY0-1296
PWY-5030	PWY-6121
NONMEVIPP-PWY	PWY-7111
PWY-5667	PWY-7977
ARGSYN-PWY	PWY-5667
1CMET2-PWY	PWY-5130
COA-PWY	PWY-6609
HSERMETANA-PWY	PWY-8178
BRANCHED-CHAIN-AA-SYN-PWY	PWY-5030
PWY-5941	PWY-6317
PWY-7229	PWY-7953
PWY-6630	PWY-7790
ANAGLYCOLYSIS-PWY	THRESYN-PWY
PWY-5695	PWY-6277
COMPLETE-ARO-PWY	PWY0-1296
BIOTIN-BIOSYNTHESIS-PWY	PWY-7791
PWY-5030	RHAMCAT-PWY
COBALSYN-PWY	THISYNARA-PWY
PWY-5030	PWY-6126
NONOXIPENT-PWY	PWY-7977
BRANCHED-CHAIN-AA-SYN-PWY	PWY-I9
HISTSYN-PWY	PWY-5695
PWY-6700	PWY0-1296
PWY-7221	PWY-724
P461-PWY	PWY-6163
PWY-5384	PWY-6527
PWY-5100	PWY66-429
PWY-1042	PWY-6385
PWY-6385	PWY0-1586
ILEUSYN-PWY	PWY66-429
PWY-5695	PWY-7663
DTDPRHAMSYN-PWY	PWY-7851
ARGSYN-PWY	PWY-6823
COA-PWY	ILEUSYN-PWY
PWY-7220	PWY-7953
PWY-6609	PWY-7953
PWY-5667	TRNA-CHARGING-PWY
GLUCUROCAT-PWY	PWY0-1296
PWY-6147	PWY-6386
PWY-6123	SER-GLYSYN-PWY
P461-PWY	PWY-6122
PWY-6630	PWY0-1241
PWY-3841	PWY-7111
PWY-7221	RHAMCAT-PWY
PWY-7229	PYRIDNUCSYN-PWY
ARGSYNBSUB-PWY	PWY66-429
HSERMETANA-PWY	PWY-5941
PWY-5097	PWY0-1319
PWY-6609	PWY-6630
COMPLETE-ARO-PWY	PWY-6317
PANTO-PWY	PWY-7790
PWY-5097	PWY-6282
PWY-5686	PWY-6703
PWY-6126	PWY-6147
COBALSYN-PWY	PWY-6609
ASPASN-PWY	PWY-7220
PWY-6317	PWY-7791
PWY-6123	PWY-7111
PWY-5686	PYRIDOXSYN-PWY
NONOXIPENT-PWY	PWY-1042
BRANCHED-CHAIN-AA-SYN-PWY	PWY-1269
PWY-7234	PWY-7977
PANTO-PWY	PWY-5686
PWY-7228	PWY0-1319
FASYN-ELONG-PWY	PWY66-429
NONMEVIPP-PWY	PWY-5667
PWY-7220	PYRIDNUCSYN-PWY
METH-ACETATE-PWY	PWY-1042
PWY-6126	PWY-6703
GLUCUROCAT-PWY	PWY-6317
ILEUSYN-PWY	PWY-7197
PWY-5121	PWY-6147
1CMET2-PWY	PWY-6609
PWY-7977	RHAMCAT-PWY
ARGSYNBSUB-PWY	HISTSYN-PWY
DTDPRHAMSYN-PWY	GLUCUROCAT-PWY
PWY-6386	THRESYN-PWY
PWY-6387	PWY-7220
COBALSYN-PWY	PWY-5659
PWY-6385	PWY-7664
PWY-7560	PWY0-1319
PWY-6122	PWY-7242
PWY-5973	PWY66-429
PWY-7234	TRNA-CHARGING-PWY
HSERMETANA-PWY	PWY-I9
PWY-6163	PWY-6277
UNINTEGRATED	HISDEG-PWY
ARGSYNBSUB-PWY	PWY-7197
PANTOSYN-PWY	THRESYN-PWY
P41-PWY	TRNA-CHARGING-PWY
PWY-5667	PWY-6277
PWY-5989	PWY-7229
NONMEVIPP-PWY	PWY-6823
PWY-7222	PWY-7228
ARGININE-SYN4-PWY	PWY-6609
FASYN-ELONG-PWY	HISTSYN-PWY
PWY-6270	PWY-6630
1CMET2-PWY	PWY-5659
PWY-7208	PWY-7791
PWY-6731	PWY0-1319
PWY-6122	PWY-6936
PWY-7228	PWY0-862
HISTSYN-PWY	PWY-6147
HISDEG-PWY	PWY0-862
PWY-7237	PWY-7238
P41-PWY	PWY-1042
PWY-5103	THRESYN-PWY
PWY-7238	PWY66-429
BRANCHED-CHAIN-AA-SYN-PWY	PWY-5188
PWY-6163	PWY-7663
BIOTIN-BIOSYNTHESIS-PWY	COA-PWY
PWY-3841	PWY-5667
NONOXIPENT-PWY	PWY-6277
PWY-5659	PWY-6385
PWY-5384	PWY-6317
COA-PWY-1	PWY0-1319
COBALSYN-PWY	METH-ACETATE-PWY
COMPLETE-ARO-PWY	PWY66-429
ARO-PWY	HISDEG-PWY
PWY-6121	PWY-7222
PWY-6282	PWY-6385
ARGSYN-PWY	COA-PWY-1
ARGININE-SYN4-PWY	PWY-5659
METH-ACETATE-PWY	PWY-6277
COA-PWY-1	PWY-7234
PWY-7791	UDPNAGSYN-PWY
HSERMETANA-PWY	PWY-7791
PWY-6122	PWY-6731
NONOXIPENT-PWY	PWY-7663
HISDEG-PWY	PWY-7791
PEPTIDOGLYCANSYN-PWY	PWY-7220
COBALSYN-PWY	PWY-7953
PWY-724	PWY-7851
PWY-6121	PWY-7953
PWY-6151	PWY-6527
COA-PWY-1	PWY-6151
PWY-6270	PWY-7560
PWY0-1296	THISYNARA-PWY
THISYNARA-PWY	UDPNAGSYN-PWY
PWY-3841	PWY-6823
GLYCOGENSYNTH-PWY	PWY-6608
PWY-5941	THISYNARA-PWY
PWY-6122	PWY-6124
UNINTEGRATED	P461-PWY
PWY-6121	PWY-6630
PWY-5667	PWY66-429
UNINTEGRATED	PWY-6703
PWY-6123	PWY-6823
NONMEVIPP-PWY	PWY-5100
PWY-6703	PWY-7977
COA-PWY-1	PWY0-862
UNINTEGRATED	PYRIDOXSYN-PWY
P41-PWY	PWY-6277
PWY0-1319	RHAMCAT-PWY
PWY-2942	PWY-7977
PWY-6151	PWY-6608
ARO-PWY	PWY-6147
ANAGLYCOLYSIS-PWY	PWY-6703
ARGSYNBSUB-PWY	ARO-PWY
GLYCOGENSYNTH-PWY	PWY0-1296
ILEUSYN-PWY	PWY-6936
PWY-6121	PWY-6270
PWY-6147	PWY-7851
BRANCHED-CHAIN-AA-SYN-PWY	PWY-5097
ARO-PWY	P461-PWY
GLUTORN-PWY	PWY-2942
COA-PWY	VALSYN-PWY
ARGININE-SYN4-PWY	PWY-7953
PWY-7220	PWY-7229
ASPASN-PWY	PWY-6902
DTDPRHAMSYN-PWY	PWY-5030
ARO-PWY	PWY-6703
COA-PWY	RIBOSYN2-PWY
GLUTORN-PWY	PWY-724
PWY-7228	PWY0-1586
PWY-5941	PWY-6609
PWY-6122	PWY-6163
PWY-5130	PWY-5695
PWY-6121	PWY-7560
ARO-PWY	PYRIDOXSYN-PWY
COMPLETE-ARO-PWY	THISYNARA-PWY
COA-PWY	PWY-5989
PWY-6151	PWY0-1296
PWY-6703	TRNA-CHARGING-PWY
GLUTORN-PWY	PANTO-PWY
PWY-6823	PWY-724
PWY-5121	PWY-5667
GLUTORN-PWY	PWY-6121
PWY-2942	TRNA-CHARGING-PWY
PWY-5973	PWY-6609
1CMET2-PWY	PYRIDNUCSYN-PWY
GALACTUROCAT-PWY	PWY-5941
HISDEG-PWY	PWY-5121
PWY-5686	PWY-6527
PANTO-PWY	PWY-3841
PWY-5097	SER-GLYSYN-PWY
PWY-5686	PWY-6387
PWY-7197	VALSYN-PWY
PWY-6700	THISYNARA-PWY
ILEUSYN-PWY	PWY-7222
PWY-2942	PWY0-1296
PWY-3841	PWY-5100
PWY-6630	PWY-7851
PWY-7197	RIBOSYN2-PWY
PWY-5030	PWY0-862
PWY-7953	SER-GLYSYN-PWY
PWY-5695	PWY-6936
GLUTORN-PWY	RHAMCAT-PWY
PWY-6147	PWY-7977
GLYCOGENSYNTH-PWY	PWY-6317
ASPASN-PWY	PWY-7199
PWY0-1241	UDPNAGSYN-PWY
UNINTEGRATED	PWY-6897
PWY-5100	PWY-7953
GLUCUROCAT-PWY	THISYNARA-PWY
ILEUSYN-PWY	PWY-7953
PWY-6126	PWY-6387
NONOXIPENT-PWY	PWY-7197
ARGSYNBSUB-PWY	METH-ACETATE-PWY
ARGININE-SYN4-PWY	PYRIDNUCSYN-PWY
PWY-6609	UDPNAGSYN-PWY
HISTSYN-PWY	PWY-5667
PWY-6519	PWY-6609
BRANCHED-CHAIN-AA-SYN-PWY	PWY-6124
PWY-5097	PWY-7664
PWY-7664	PWY-7977
COMPLETE-ARO-PWY	PWY-6609
PWY-6124	PWY-7221
ILEUSYN-PWY	PWY-6630
PWY-5695	PWY-5973
PWY-6151	PWY-6317
PWY-5030	PWY-7791
COA-PWY	PWY-7229
PWY-5695	PWY-6731
ARGSYNBSUB-PWY	PWY-7953
PWY-5659	PWY-6123
PWY-7663	RHAMCAT-PWY
PWY-6386	PWY-6703
PWY-7221	PWY0-862
PWY-5695	PWY-7222
ARO-PWY	PWY-6897
PWY-6147	TRNA-CHARGING-PWY
COA-PWY-1	PWY0-1586
BRANCHED-CHAIN-AA-SYN-PWY	GLUTORN-PWY
PWY-6386	PYRIDOXSYN-PWY
FASYN-ELONG-PWY	PWY-7222
PWY-7228	PWY-7664
GLUTORN-PWY	PEPTIDOGLYCANSYN-PWY
PWY-6608	PWY-7790
PWY-8178	PWY-I9
ARGSYNBSUB-PWY	PWY-6630
PWY-5100	PWY-6270
PWY-5103	PWY-6147
PANTO-PWY	PWY-7851
COA-PWY-1	PWY-5121
HISTSYN-PWY	PWY-6823
ILEUSYN-PWY	PWY-6270
PWY-1042	PWY-2942
METH-ACETATE-PWY	PWY-5188
PANTOSYN-PWY	PWY-6703
COMPLETE-ARO-PWY	PWY-5659
FASYN-ELONG-PWY	PWY-7953
PWY-5384	THISYNARA-PWY
1CMET2-PWY	RIBOSYN2-PWY
PWY-7664	TRNA-CHARGING-PWY
PANTOSYN-PWY	PYRIDOXSYN-PWY
PWY-7221	PWY-7791
PWY-1042	PWY-724
PWY-5100	PWY-6122
1CMET2-PWY	PWY-5989
PWY-5100	PWY-7560
ILEUSYN-PWY	PWY-6122
ILEUSYN-PWY	PWY-7560
PWY-5103	PWY-6703
PWY-7977	PWY0-862
PWY-1042	PWY-6121
ARGSYNBSUB-PWY	PWY-6270
BIOTIN-BIOSYNTHESIS-PWY	PWY-7220
PWY-5103	PYRIDOXSYN-PWY
PWY-5130	PWY-6147
PWY-6163	PWY-7242
PWY-6124	VALSYN-PWY
PWY-6703	PWY-7663
PWY-5973	PWY-7953
ARGSYN-PWY	ASPASN-PWY
ASPASN-PWY	PWY-6519
NONOXIPENT-PWY	PWY-5103
PWY-6124	RIBOSYN2-PWY
GLYCOGENSYNTH-PWY	PWY66-429
PWY-1042	RHAMCAT-PWY
PWY-724	PWY-7663
ARGSYNBSUB-PWY	PWY-7560
ARGININE-SYN4-PWY	PWY-5989
PWY-1042	PWY-6126
DTDPRHAMSYN-PWY	PWY-5188
PWY-5695	PWY-6163
COA-PWY-1	PWY-6125
PWY-6608	PWY-7237
PWY-6163	PWY-6936
PWY-6387	PWY-7790
METH-ACETATE-PWY	PWY-5103
COMPLETE-ARO-PWY	METH-ACETATE-PWY
NONMEVIPP-PWY	PWY-6385
PWY-5030	PWY-5121
ARGSYN-PWY	PWY-7357
HSERMETANA-PWY	PWY-6124
PWY-5384	PWY-6609
PWY-7238	PWY-7953
COA-PWY-1	PWY-7664
UNINTEGRATED	PWY-6387
PWY-6387	PWY-6519
PWY-6151	PWY66-429
PWY-5695	PWY-6122
PWY-5695	PWY-7560
PWY-6147	PWY-6277
1CMET2-PWY	PWY-7229
PWY-5941	PYRIDNUCSYN-PWY
CALVIN-PWY	PWY-7357
FASYN-ELONG-PWY	PWY-6122
PWY-5676	PWY-6277
PWY-6270	THRESYN-PWY
ASPASN-PWY	PWY-6700
ANAGLYCOLYSIS-PWY	PWY-6527
COMPLETE-ARO-PWY	PWY-7953
ANAGLYCOLYSIS-PWY	NONOXIPENT-PWY
ANAGLYCOLYSIS-PWY	PWY-6387
PWY-7790	PWY0-1241
PWY-6703	PWY66-429
NONOXIPENT-PWY	PWY-6936
PWY-5989	PWY-6147
HISTSYN-PWY	PWY-5100
GLYCOGENSYNTH-PWY	HISTSYN-PWY
PWY-2942	PWY66-429
PWY-5973	PYRIDNUCSYN-PWY
PWY-6122	PWY-7238
METH-ACETATE-PWY	PWY-5097
UNINTEGRATED	ARGSYN-PWY
PWY-6163	PWY-6731
UNINTEGRATED	PANTOSYN-PWY
COA-PWY	PWY0-1319
PWY-6147	PWY-7663
PWY-7791	PYRIDOXSYN-PWY
COBALSYN-PWY	UDPNAGSYN-PWY
PWY-6121	UDPNAGSYN-PWY
ANAGLYCOLYSIS-PWY	ARGSYN-PWY
COA-PWY	PWY-6282
ARO-PWY	PWY-6387
DTDPRHAMSYN-PWY	PWY-5103
PWY-7199	PWY-7790
PWY-6387	PWY0-1241
PWY-5667	PWY-7222
PWY-6124	PWY-7229
ARGININE-SYN4-PWY	PWY-7229
P41-PWY	PWY-5103
ASPASN-PWY	PWY-6386
PWY-5030	PWY-6125
PWY-6527	PWY-7221
NONOXIPENT-PWY	PWY-5973
PWY-3841	PWY-6385
PWY-5659	PWY-7221
DTDPRHAMSYN-PWY	PWY-7242
COBALSYN-PWY	COMPLETE-ARO-PWY
PWY-5667	PWY-7953
PWY-6519	PYRIDNUCSYN-PWY
ARO-PWY	PANTOSYN-PWY
PWY-7111	PWY0-1296
PEPTIDOGLYCANSYN-PWY	PWY-7790
COMPLETE-ARO-PWY	PWY-6270
PWY-6282	PWY-7221
PWY-5188	PWY-7790
GLYCOGENSYNTH-PWY	THISYNARA-PWY
DTDPRHAMSYN-PWY	PWY-5097
PWY-7238	PWY-7560
PWY-7977	PWY0-1586
METH-ACETATE-PWY	PWY-6731
BRANCHED-CHAIN-AA-SYN-PWY	PWY0-1297
PWY-6124	PWY-6507
PWY0-1319	PWY0-862
PEPTIDOGLYCANSYN-PWY	PWY-6519
PWY-5667	PWY-6630
PEPTIDOGLYCANSYN-PWY	PWY-5686
CALVIN-PWY	PWY-7237
DTDPRHAMSYN-PWY	PWY-6936
PWY-5188	PWY-5686
PWY-6700	PYRIDNUCSYN-PWY
PWY-6703	PWY-7197
PWY-5676	PWY66-429
METH-ACETATE-PWY	PWY-6124
P461-PWY	PWY-6703
PWY-5941	RIBOSYN2-PWY
PWY-6151	THISYNARA-PWY
PWY-6122	THRESYN-PWY
GLUTORN-PWY	PWY-6151
PWY-7664	PWY66-429
PWY-5667	PWY-6270
PWY-6527	VALSYN-PWY
PWY-6386	PWY-6527
PWY-5973	PWY-5989
PWY-6386	PWY-6387
DTDPRHAMSYN-PWY	PWY-5973
PWY-5659	VALSYN-PWY
PWY-6277	PWY-7221
PWY-5188	PWY0-1241
DTDPRHAMSYN-PWY	PWY-6731
PWY-5659	RIBOSYN2-PWY
GLYCOGENSYNTH-PWY	PWY-6609
PWY-5667	PWY-6122
BRANCHED-CHAIN-AA-SYN-PWY	PWY-7238
PWY-5667	PWY-7560
NONOXIPENT-PWY	PWY-6163
PWY-5188	PWY-7237
HISDEG-PWY	PWY-7220
PWY-6126	PWY-6385
GALACTUROCAT-PWY	PWY-5097
PANTOSYN-PWY	PWY-6387
DTDPRHAMSYN-PWY	PWY-6124
PANTO-PWY	PWY-7663
PWY-6902	PWY-7851
PANTO-PWY	PWY-5030
METH-ACETATE-PWY	PWY-6163
PWY-3841	PWY-7357
NONOXIPENT-PWY	PWY-6122
PEPTIDOGLYCANSYN-PWY	PWY-6386
PWY-6507	PWY-6700
NONOXIPENT-PWY	PWY-7560
PWY-5188	PWY-6386
COBALSYN-PWY	PWY-5695
PWY-6151	PWY-6609
PWY-5103	PWY-6387
PWY-6124	PWY0-1319
GLYCOGENSYNTH-PWY	PWY-5659
NONMEVIPP-PWY	PWY-6123
PWY-6609	PYRIDOXSYN-PWY
DTDPRHAMSYN-PWY	GLUTORN-PWY
PWY-5121	PWY-6385
METH-ACETATE-PWY	PWY-6122
PWY-6123	PWY-7357
PWY-6124	PWY-6282
ARGSYNBSUB-PWY	UDPNAGSYN-PWY
GLUTORN-PWY	PWY-7791
PWY-7663	PWY0-862
PWY-6277	VALSYN-PWY
PWY-6823	PWY-7791
1CMET2-PWY	PWY-5695
PWY-6277	RIBOSYN2-PWY
GLUCUROCAT-PWY	RIBOSYN2-PWY
PWY-5941	PWY-6507
DTDPRHAMSYN-PWY	PWY-6163
PWY-6630	PWY-7197
PWY-6609	PWY-7111
P41-PWY	PWY-6163
PWY-1042	PWY-7234
PWY-6608	PWY-7851
PWY-6385	PWY-7790
GALACTUROCAT-PWY	PWY-6124
HISTSYN-PWY	PWY-6385
PWY-6519	PWY-7229
PWY-1042	PWY-6151
PWY-7663	PWY-7791
PWY-6703	PWY-6936
GLYCOGENSYNTH-PWY	METH-ACETATE-PWY
ARGININE-SYN4-PWY	PWY-5695
P41-PWY	PWY-6122
ARGSYN-PWY	PWY-2942
P41-PWY	PWY-7560
PWY-7111	PWY66-429
HSERMETANA-PWY	PWY-7238
GALACTUROCAT-PWY	GLUTORN-PWY
PWY-6270	PWY-6703
ARGSYN-PWY	PWY-724
PWY-6700	PWY-7229
GLYCOGENSYNTH-PWY	PWY-7953
COA-PWY	SER-GLYSYN-PWY
ARGSYN-PWY	PANTO-PWY
PWY-5695	THRESYN-PWY
BRANCHED-CHAIN-AA-SYN-PWY	PWY-7199
CALVIN-PWY	PWY-724
UNINTEGRATED	NONMEVIPP-PWY
PWY-1042	PWY0-862
PWY-5384	RIBOSYN2-PWY
ANAGLYCOLYSIS-PWY	NONMEVIPP-PWY
GLYCOGENSYNTH-PWY	PWY-6630
PWY-6122	PWY-7228
PWY-6703	PWY-7222
PWY-7238	UDPNAGSYN-PWY
ARGSYN-PWY	RHAMCAT-PWY
PWY-2942	PWY-7222
PWY-6151	PWY-7953
PEPTIDOGLYCANSYN-PWY	PWY-3841
PWY-6385	PWY-7237
PWY-5030	PWY-7220
BIOTIN-BIOSYNTHESIS-PWY	PWY-6519
CALVIN-PWY	RHAMCAT-PWY
GLUTORN-PWY	PWY-5384
PWY-6121	PWY-6147
